Symbol,Market_Cap,EBITDA_Margin,ROA,Debt_Equity,Sector,Sub_Industry,Regulatory_Risk,Contract_Risk,Debt_Risk,Execution_Complexity,IP_Dependence,Carveout_Flag
GVH,7499892,0.08221,0.13475999,0.96,Industrials,Integrated Freight & Logistics,2,2,1,0,0,0
GUTS,46342108,0.0,-0.6344,219.885,Healthcare,Biotechnology,4,2,3,0,0,0
GWAV,7692426,-0.32919,-0.19143,16.692,Industrials,Waste Management,2,2,3,0,0,0
GWRS,273911072,0.41911,0.01528,262.089,Utilities,Utilities - Regulated Water,3,2,3,0,0,0
GYRO,17044652,-1.12521,,69.24,Real Estate,Real Estate Services,3,2,3,0,0,0
GXAI,7477326,0.0,-0.22343001,,Communication Services,Electronic Gaming & Multimedia,3,2,3,0,1,0
GYRE,682434368,0.16847,0.083850004,1.624,Healthcare,Biotechnology,4,2,1,0,0,0
HAFC,619324096,0.0,0.00816,,Financial Services,Banks - Regional,3,2,3,0,0,0
HAIN,304132032,0.07659,0.02497,99.841,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
HALO,7127854080,0.61762,0.18156,422.324,Healthcare,Biotechnology,4,2,3,0,0,0
HAS,7146425856,0.22067,0.07274,297.468,Consumer Cyclical,Leisure,3,2,3,0,0,0
HAO,3584435,0.03561,0.107480004,10.66,Communication Services,Advertising Agencies,3,2,3,0,0,0
HBAN,18829068288,0.0,0.0099599995,,Financial Services,Banks - Regional,3,2,3,0,0,0
HBCP,338240480,0.0,0.0107700005,,Financial Services,Banks - Regional,3,2,3,0,0,0
HBNC,572628672,0.0,0.0045,,Financial Services,Banks - Regional,3,2,3,0,0,0
HBIO,16999534,0.025929999,-0.022330001,70.248,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
HBT,673477632,0.0,0.01421,,Financial Services,Banks - Regional,3,2,3,0,0,0
HCAI,231592512,0.09057,,44.562,Industrials,Farm & Heavy Construction Machinery,2,2,3,0,0,0
HCAT,268906592,-0.082729995,-0.04573,110.147,Healthcare,Health Information Services,4,2,3,0,0,0
HCM,2142341632,-0.04977,-0.021389998,11.637,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
HCKT,728222016,0.15832,0.14964,13.564,Technology,Information Technology Services,2,2,3,0,0,0
HCTI,9765663,-0.20493999,-0.60271,,Healthcare,Health Information Services,4,2,3,0,0,0
HCSG,718709632,0.030199999,0.03532,3.291,Healthcare,Medical Care Facilities,4,2,2,0,0,0
HCWB,11013348,0.0,-0.62722,,Healthcare,Biotechnology,4,2,3,0,0,0
HDL,1239294720,0.14182,0.05415,58.792,Consumer Cyclical,Restaurants,3,2,3,0,0,0
HEES,3367682304,0.18360001,0.05054,271.052,Industrials,Rental & Leasing Services,2,2,3,0,0,0
HDSN,243458816,0.15177,0.061739996,2.798,Basic Materials,Specialty Chemicals,3,2,2,0,0,0
HELE,804292032,0.14556,0.04701,47.584,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
HEPA,465588,0.0,-1.10396,,Healthcare,Biotechnology,4,2,3,0,0,0
HFFG,209368272,0.028169999,0.00782,84.646,Consumer Defensive,Food Distribution,3,2,3,0,0,0
HEPS,847594816,0.00445,-0.00882,46.331,Consumer Cyclical,Internet Retail,3,1,3,0,0,0
HFBL,41665708,0.0,0.00528,,Financial Services,Banks - Regional,3,2,3,0,0,0
HFWA,714146688,0.0,0.00606,,Financial Services,Banks - Regional,3,2,3,0,0,0
HGBL,71700104,0.15363,0.04847,4.159,Financial Services,Capital Markets,3,2,3,0,0,0
HHS,32225632,-0.15338,-0.18259001,113.403,Industrials,Conglomerates,2,2,3,0,0,0
HIFS,477343936,0.0,0.0063099996,,Financial Services,Banks - Regional,3,2,3,0,0,0
HIT,35248456,0.07855,0.04537,1.57,Technology,Software - Application,2,3,1,0,1,0
HIHO,6392323,-0.065960005,-0.03291,15.15,Industrials,Metal Fabrication,2,2,3,0,0,0
HKIT,35452276,-0.18098,-0.01269,9.045,Technology,Software - Application,2,3,3,0,1,0
HITI,161956672,0.04586,0.034879997,45.863,Healthcare,Pharmaceutical Retailers,4,1,3,0,0,0
HIVE,222556608,0.07393,-0.09031,5.8,Financial Services,Capital Markets,3,2,3,0,0,0
HKPD,11549999,0.116569996,,43.883,Healthcare,Pharmaceutical Retailers,4,1,3,0,0,0
HLIT,1027725312,0.15496,0.07432,31.878,Technology,Communication Equipment,2,2,3,0,0,0
HLP,72704416,-0.036849998,-0.02856,49.806,Basic Materials,Steel,3,2,3,0,0,0
HLMN,1491807232,0.15277,0.02546,67.071,Industrials,Tools & Accessories,2,2,3,0,0,0
HNNA,75346608,0.34652,0.04723,43.369,Financial Services,Asset Management,3,2,3,0,0,0
HMST,199803648,0.0,-0.01648,,Financial Services,Banks - Regional,3,2,3,0,0,0
HLNE,7870252544,0.47117,0.14126,44.391,Financial Services,Asset Management,3,2,3,0,0,0
HNST,482471296,-0.00922,-0.01762,12.471,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
HNRG,532741248,0.17021999,0.00206,55.438,Energy,Thermal Coal,4,2,3,0,0,0
HOFT,88360800,-0.0113,-0.024330001,34.652,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3,2,3,0,0,0
HOLO,10935678,-0.47331002,-0.09731,0.49,Technology,Electronic Components,2,2,1,0,0,0
HOFV,5283502,-0.59696996,-0.04586,369.553,Communication Services,Entertainment,3,2,3,0,0,0
HON,124399476736,0.2477,0.074990004,168.18,Industrials,Conglomerates,2,2,3,0,0,0
HONE,396718688,0.0,0.0047999998,,Financial Services,Banks - Regional,3,2,3,0,0,0
HOOK,8923660,-0.95649004,-0.22955,1.709,Healthcare,Biotechnology,4,2,1,0,0,0
HOOD,35870023680,0.0,0.06441,96.902,Financial Services,Capital Markets,3,2,3,0,0,0
HOPE,1166451456,0.0,0.00551,,Financial Services,Banks - Regional,3,2,3,0,0,0
HOTH,10577324,0.0,-0.57192004,0.452,Healthcare,Biotechnology,4,2,1,0,0,0
HOWL,29316988,0.0,-0.30485,50.534,Healthcare,Biotechnology,4,2,3,0,0,0
HPK,1067787520,0.78470004,0.06865,65.51,Energy,Oil & Gas E&P,4,2,3,0,0,0
HPH,18850904,0.17990999,0.08696,8.31,Financial Services,Asset Management,3,2,3,0,0,0
HQI,146883632,0.38129002,0.06573,10.674,Industrials,Staffing & Employment Services,2,2,3,0,0,0
HQY,6914522624,0.30449,0.03835,52.415,Healthcare,Health Information Services,4,2,3,0,0,0
HSAI,1667772160,-0.03519,-0.021979999,18.546,Consumer Cyclical,Auto Parts,3,2,3,0,0,0
HSCS,3783325,0.0,-0.62952,167.185,Healthcare,Medical Devices,4,2,3,0,0,0
HRMY,1663640448,0.30072,0.13174,27.521,Healthcare,Biotechnology,4,2,3,0,0,0
HSDT,1836745,0.0,-1.5425301,1.133,Healthcare,Medical Devices,4,2,1,0,0,0
HSIC,7892690432,0.080010004,0.044850003,59.396,Healthcare,Medical Distribution,4,2,3,0,0,0
HSII,826596928,0.08663,0.04084,22.262,Industrials,Staffing & Employment Services,2,2,3,0,0,0
HSON,26132030,-0.01739,-0.041789997,2.632,Industrials,Staffing & Employment Services,2,2,2,0,0,0
HST,9450386432,0.2706,0.03845,83.267,Real Estate,REIT - Hotel & Motel,3,2,3,0,0,0
HSTM,953810944,0.13177,0.02633,5.612,Healthcare,Health Information Services,4,2,3,0,0,0
HTBK,508291584,0.0,0.00748,,Financial Services,Banks - Regional,3,2,3,0,0,0
HTCO,133315208,0.02151,0.07654,69.38,Industrials,Marine Shipping,2,2,3,0,0,0
HTHT,10084425728,0.27362,0.05155,288.852,Consumer Cyclical,Lodging,3,2,3,0,0,0
HTLM,57428128,-0.07026,,388.436,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
HTLD,678290368,0.1468,-0.01219,25.36,Industrials,Trucking,2,2,3,0,0,0
HTOO,5742709,0.0,-0.24497999,649.46,Utilities,Utilities - Renewable,3,2,3,0,0,0
HTZ,1274714368,-0.11184,-0.031,12031.373,Industrials,Rental & Leasing Services,2,2,3,0,0,0
HUBC,22569386,-0.37021,-0.19944,,Technology,Software - Infrastructure,2,3,3,0,1,0
HUBG,2063448960,0.08473,0.030539999,30.055,Industrials,Integrated Freight & Logistics,2,2,3,0,0,0
HUDI,20990424,-0.01276,-0.01033,19.021,Basic Materials,Steel,3,2,3,0,0,0
HUIZ,18548624,-0.0058600004,-0.0143099995,21.159,Financial Services,Insurance Brokers,3,2,3,0,0,0
HUMA,243536848,0.0,-0.53739,,Healthcare,Biotechnology,4,2,3,0,0,0
HURA,169043136,0.0,,,Healthcare,Biotechnology,4,2,3,0,0,0
HURC,90905544,-0.03897,-0.020739999,5.954,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
HURN,2559685120,0.1442,0.09431,71.012,Industrials,Consulting Services,2,2,3,0,0,0
HWBK,190183408,0.0,0.00987,,Financial Services,Banks - Regional,3,2,3,0,0,0
HUT,1218230784,3.19026,0.26014,35.249,Financial Services,Capital Markets,3,2,3,0,0,0
HWC,4015235840,0.0,0.013040001,,Financial Services,Banks - Regional,3,2,3,0,0,0
HWKN,2311817216,0.1607,0.10609,27.224,Basic Materials,Specialty Chemicals,3,2,3,0,0,0
HWH,7285972,-1.59272,-0.30456,61.974,Consumer Cyclical,Leisure,3,2,3,0,0,0
HYMC,70703024,0.0,-0.19466,,Basic Materials,Gold,3,2,3,0,0,0
IAC,2750305280,0.07092,8.0000005e-05,37.649,Communication Services,Internet Content & Information,3,2,3,0,0,0
IART,1345693312,0.20047002,0.029089998,128.546,Healthcare,Medical Devices,4,2,3,0,0,0
IAS,1118309632,0.19533001,0.0344,5.729,Communication Services,Advertising Agencies,3,2,3,0,0,0
HYFM,9920702,-0.040710002,-0.051459998,75.775,Industrials,Farm & Heavy Construction Machinery,2,2,3,0,0,0
IBCP,604436096,0.0,0.0126,,Financial Services,Banks - Regional,3,2,3,0,0,0
IBG,5296319,-0.63755,-0.28160998,273.359,Consumer Defensive,Beverages - Wineries & Distilleries,3,2,3,0,0,0
IBIO,11948363,0.0,-0.34907,34.207,Healthcare,Biotechnology,4,2,3,0,0,0
IBOC,3545678592,0.0,0.02656,,Financial Services,Banks - Regional,3,2,3,0,0,0
ICAD,45700716,-0.28784,-0.09923001,1.262,Healthcare,Medical Devices,4,2,1,0,0,0
ICCC,45496972,0.05488,-0.017339999,54.872,Healthcare,Biotechnology,4,2,3,0,0,0
ICCM,67408744,0.0,-0.67688006,6.651,Healthcare,Medical Devices,4,2,3,0,0,0
ICCT,8229889,-1.30587,-0.69894,,Healthcare,Health Information Services,4,2,3,0,0,0
ICFI,1512497664,0.110360004,0.05193,61.318,Industrials,Consulting Services,2,2,3,0,0,0
ICG,105650128,0.02479,0.00191,0.027,Technology,Semiconductors,2,2,1,0,0,0
ICMB,36899840,0.0,0.044850003,157.266,Financial Services,Asset Management,3,2,3,0,0,0
ICON,4392372,0.34948003,0.028269999,128.202,Industrials,Marine Shipping,2,2,3,0,0,0
ICUI,3406789888,0.13304,0.0141900005,83.589,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
IDCC,5202294272,0.58147997,0.15081,57.272,Technology,Software - Application,2,3,3,0,1,0
IDAI,4219902,0.0,-0.76434,32.659,Technology,Software - Application,2,3,3,0,1,0
IDN,46765756,-0.04381,-0.03263,,Technology,Software - Application,2,3,3,0,1,0
IDYA,1380464896,0.0,-0.23047,1.81,Healthcare,Biotechnology,4,2,1,0,0,0
IESC,3614392320,0.11919,0.17173,5.93,Industrials,Engineering & Construction,2,2,3,0,0,0
IFBD,2325351,0.0,-0.04086,,Technology,Software - Application,2,3,3,0,1,0
IEP,4197570048,0.052670002,0.00067000004,158.818,Energy,Oil & Gas Refining & Marketing,4,2,3,0,0,0
IGMS,63361920,0.0,-0.35229,93.801,Healthcare,Biotechnology,4,2,3,0,0,0
IHRT,166943712,0.14766,0.01593,,Communication Services,Broadcasting,3,2,3,0,0,0
III,170823056,0.047030002,0.01593,67.571,Technology,Information Technology Services,2,2,3,0,0,0
IIIV,789598720,0.14372,0.0094800005,6.846,Technology,Software - Infrastructure,2,3,3,0,1,0
IGIC,1079004928,0.27448,0.0469,,Financial Services,Insurance - Diversified,3,2,3,0,0,0
IINN,15883966,0.0,-0.81034,15.301,Healthcare,Medical Devices,4,2,3,0,0,0
IKNA,51153584,0.0,-0.20441,5.972,Healthcare,Biotechnology,4,2,3,0,0,0
ILAG,6828193,-0.2687,-0.11051,9.15,Industrials,Building Products & Equipment,2,2,3,0,0,0
IKT,138275200,0.0,-0.31595,0.116,Healthcare,Biotechnology,4,2,1,0,0,0
ILMN,11287584768,0.16034001,0.02643,110.493,Healthcare,Diagnostics & Research,4,2,3,0,0,0
IMAB,54948044,0.0,-0.11264,1.93,Healthcare,Biotechnology,4,2,1,0,0,0
IMCC,4072794,-0.09571999,-0.0995,572.537,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
IMG,5960589,-2.11165,-1.13565,,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
IMMP,205238192,0.0,-0.20354,0.977,Healthcare,Biotechnology,4,2,1,0,0,0
IMNM,539094336,0.0,-0.49339,2.667,Healthcare,Biotechnology,4,2,2,0,0,0
IMNN,12573802,0.0,-0.75597,26.843,Healthcare,Biotechnology,4,2,3,0,0,0
IMOS,491668032,0.25673,0.0174,60.44,Technology,Semiconductors,2,2,3,0,0,0
IMPP,79595248,0.42531,0.069180004,0.019,Energy,Oil & Gas Midstream,4,2,1,0,0,0
IMTE,4906944,0.0,-0.37574002,78.109,Technology,Electronic Components,2,2,3,0,0,0
IMRN,9452256,-0.87584,-0.22364001,1.312,Healthcare,Biotechnology,4,2,1,0,0,0
IMVT,2512243968,0.0,-0.4473,0.007,Healthcare,Biotechnology,4,2,1,0,0,0
INAB,11953170,0.0,-0.67697996,34.742,Healthcare,Biotechnology,4,2,3,0,0,0
IMXI,364761184,0.17325,0.12085,134.648,Technology,Software - Infrastructure,2,3,3,0,1,0
INBK,194118816,0.0,0.00464,,Financial Services,Banks - Regional,3,2,3,0,0,0
INBS,8276480,0.0,-0.76775,14.893,Healthcare,Medical Devices,4,2,3,0,0,0
INCY,10676718592,0.041869998,0.00863,1.75,Healthcare,Biotechnology,4,2,1,0,0,0
INDB,2315443712,0.0,0.00992,,Financial Services,Banks - Regional,3,2,3,0,0,0
INDI,362563712,-0.57543,-0.11679,89.489,Technology,Semiconductor Equipment & Materials,2,2,3,0,0,0
INDP,6926016,0.0,-0.86275,2.134,Healthcare,Biotechnology,4,2,2,0,0,0
INDV,1115345408,0.26599002,0.10691,,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
INGN,190361376,-0.052810002,-0.07779,11.162,Healthcare,Medical Devices,4,2,3,0,0,0
INKT,30065236,0.0,-1.3735299,,Healthcare,Biotechnology,4,2,3,0,0,0
INHD,23331440,0.0,-0.19186,1.732,Basic Materials,Steel,3,2,1,0,0,0
INM,3054432,-1.56216,-0.40859002,15.35,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
INLF,19720000,0.09238,0.041589998,59.249,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
INMB,154320912,0.0,-0.55191004,1.196,Healthcare,Biotechnology,4,2,1,0,0,0
INMD,956950080,0.28686002,0.0853,1.111,Healthcare,Medical Devices,4,2,1,0,0,0
INNV,373273440,0.00184,-0.02317,38.283,Healthcare,Medical Care Facilities,4,2,3,0,0,0
INO,57944132,0.0,-0.49445,17.32,Healthcare,Biotechnology,4,2,3,0,0,0
INOD,1157462912,0.15624,0.17596,7.344,Technology,Information Technology Services,2,2,3,0,0,0
INSG,107295048,0.02913,0.014889999,,Technology,Communication Equipment,2,2,3,0,0,0
INSE,193714560,0.27331,0.07775,,Consumer Cyclical,Gambling,3,2,3,0,0,0
INTC,86688522240,0.14173001,-0.01233,48.277,Technology,Semiconductors,2,2,3,0,0,0
INSM,11783753728,-2.1382499,-0.29305,459.019,Healthcare,Biotechnology,4,2,3,0,0,0
INTA,4269219840,-0.02197,-0.020610001,4.806,Technology,Software - Application,2,3,3,0,1,0
INTG,28556532,0.19676,0.027609998,,Consumer Cyclical,Lodging,3,2,3,0,0,0
INTS,29450946,0.0,-0.939,4.729,Healthcare,Biotechnology,4,2,3,0,0,0
INTJ,6271687,0.06082,0.01596,7.733,Industrials,Consulting Services,2,2,3,0,0,0
INV,173332784,0.0,,,Financial Services,Asset Management,3,2,3,0,0,0
INTZ,21088804,-1.29336,-0.59455,43.657,Technology,Software - Infrastructure,2,3,3,0,1,0
INVA,1073387520,0.57628,0.08876,75.327,Healthcare,Biotechnology,4,2,3,0,0,0
INVZ,107439488,0.0,-0.36266,37.494,Consumer Cyclical,Auto Parts,3,2,3,0,0,0
INVE,71973344,-0.9555,-0.12558,1.31,Industrials,Building Products & Equipment,2,2,1,0,0,0
IOBT,56512636,0.0,-0.5447,4.073,Healthcare,Biotechnology,4,2,3,0,0,0
INZY,56576344,0.0,-0.40131,81.059,Healthcare,Biotechnology,4,2,3,0,0,0
IONS,4245954816,-0.65679,-0.09908,332.927,Healthcare,Biotechnology,4,2,3,0,0,0
IOSP,2173339136,0.041079998,0.011879999,3.692,Basic Materials,Specialty Chemicals,3,2,2,0,0,0
IPA,18351804,-0.52259,-0.14877,51.457,Healthcare,Biotechnology,4,2,3,0,0,0
IOVA,1003303552,-2.2070398,-0.29223,8.201,Healthcare,Biotechnology,4,2,3,0,0,0
IPDN,2374996,-0.30446,-0.25249,18.382,Industrials,Staffing & Employment Services,2,2,3,0,0,0
IPGP,2259530752,0.0777,0.0036300002,0.887,Technology,Semiconductor Equipment & Materials,2,2,1,0,0,0
IPHA,156598288,-2.46414,-0.21835,350.86,Healthcare,Biotechnology,4,2,3,0,0,0
IQ,1608141440,0.062179998,0.02506,105.755,Communication Services,Entertainment,3,2,3,0,0,0
IPSC,35089152,0.0,-0.23667,33.36,Healthcare,Biotechnology,4,2,3,0,0,0
IPM,21973420,0.0,-0.16102,0.626,Technology,Software - Application,2,3,1,0,1,0
IRBT,63588540,0.029059999,0.0076200003,370.84,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3,2,3,0,0,0
IRD,33679796,0.0,-0.46903,,Healthcare,Biotechnology,4,2,3,0,0,0
IREN,1232279936,0.29625,-0.01145,24.871,Financial Services,Capital Markets,3,2,3,0,0,0
IRDM,2625901824,0.48949,0.04769,313.366,Communication Services,Telecom Services,3,2,3,0,0,0
IRMD,637026496,0.31106,0.14413999,0.178,Healthcare,Medical Devices,4,2,1,0,0,0
IROH,92926152,0.0,-0.015,,Financial Services,Shell Companies,3,2,3,0,0,0
IRON,1217865856,0.0,-0.18751,6.763,Healthcare,Biotechnology,4,2,3,0,0,0
IROQ,77434320,0.0,0.00333,,Financial Services,Banks - Regional,3,2,3,0,0,0
IRTC,3102954496,-0.11085,-0.06542,810.61,Healthcare,Medical Devices,4,2,3,0,0,0
IRWD,163427088,0.27809998,0.14556,,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
ISPC,1222549,-0.91473997,-0.44262,25.206,Healthcare,Diagnostics & Research,4,2,3,0,0,0
ISPO,47523092,-0.08083,-0.07008,,Consumer Cyclical,Travel Services,3,2,3,0,0,0
ISRG,175382773760,0.33833,0.08667,0.883,Healthcare,Medical Instruments & Supplies,4,2,1,0,0,0
ISRL,73430280,0.0,-0.00693,,Financial Services,Shell Companies,3,2,3,0,0,0
ISSC,101411840,0.24652,0.093310006,55.499,Industrials,Aerospace & Defense,2,2,3,0,0,0
ITCI,14047055872,-0.17069,-0.06964,1.479,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,1,0,0,0
ITIC,428475808,0.16948,0.073860005,2.524,Financial Services,Insurance - Specialty,3,2,2,0,0,0
ITOS,197846464,0.0,-0.1447,0.863,Healthcare,Biotechnology,4,2,1,0,0,0
ITRM,38039540,0.0,-0.32983002,,Healthcare,Biotechnology,4,2,3,0,0,0
ITRN,656488832,0.27138,0.1378,2.968,Technology,Scientific & Technical Instruments,2,2,2,0,0,0
ITRI,4430315520,0.13169,0.05513,90.855,Technology,Scientific & Technical Instruments,2,2,3,0,0,0
IVA,294269056,0.0,,,Healthcare,Biotechnology,4,2,3,0,0,0
IVAC,108598080,-0.42555,-0.13699001,8.709,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
IVVD,60580304,0.0,-0.61639,1.931,Healthcare,Biotechnology,4,2,1,0,0,0
IVDA,7160578,-0.63799,-0.24955,14.995,Industrials,Security & Protection Services,2,2,3,0,0,0
IXHL,15701676,0.0,-0.82347,424.56,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
IZEA,29092940,-0.42484,-0.13547,0.008,Communication Services,Internet Content & Information,3,2,1,0,0,0
JACK,468063008,0.20396,0.05564,,Consumer Cyclical,Restaurants,3,2,3,0,0,0
IZM,20061720,-0.00699,-0.01311,82.163,Technology,Electronics & Computer Distribution,2,2,3,0,0,0
JAKK,207988096,0.07194,0.058790002,23.47,Consumer Cyclical,Leisure,3,2,3,0,0,0
JAMF,1434946176,-0.01158,-0.02138,54.554,Technology,Software - Application,2,3,3,0,1,0
JAZZ,6197751808,0.37398,0.04602,150.642,Healthcare,Biotechnology,4,2,3,0,0,0
JBDI,17800836,-0.00713,-0.061389998,527.604,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
JBSS,772769856,0.08347999,0.08179,27.17,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
JBHT,13435074560,0.13174,0.061479997,44.583,Industrials,Integrated Freight & Logistics,2,2,3,0,0,0
JCSE,4868370,0.110869996,0.024939999,59.351,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
JCTC,13192950,-0.03226,-0.040560003,,Basic Materials,Lumber & Wood Production,3,2,3,0,0,0
JDZG,12527826,0.74508005,,3.096,Technology,Information Technology Services,2,2,2,0,0,0
JFB,34687500,0.0063300002,-0.0023,12.947,Real Estate,Real Estate - Development,3,2,3,0,0,0
JD,54617436160,0.04087,0.03727,28.653,Consumer Cyclical,Internet Retail,3,1,3,0,0,0
JFIN,542522432,0.21677,0.14112,1.652,Communication Services,Internet Content & Information,3,2,1,0,0,0
JG,48565404,0.00513,-0.017,20.963,Technology,Software - Infrastructure,2,3,3,0,1,0
JL,9639800,0.04188,0.03795,13.875,Consumer Cyclical,Apparel Manufacturing,3,1,3,0,0,0
JJSF,2580515584,0.119849995,0.05631,17.389,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
JKHY,12402813952,0.25384,0.112959996,10.412,Technology,Information Technology Services,2,2,3,0,0,0
JMSB,207564320,0.0,0.00765,,Financial Services,Banks - Regional,3,2,3,0,0,0
JOUT,229817040,-0.06514,-0.0504,11.369,Consumer Cyclical,Leisure,3,2,3,0,0,0
JRSH,35654920,0.00449,-0.01592,8.923,Consumer Cyclical,Apparel Manufacturing,3,1,3,0,0,0
JOYY,1999570816,0.07491,0.0037200002,0.652,Communication Services,Internet Content & Information,3,2,1,0,0,0
JSM,4769409536,,,,,,3,2,3,0,0,0
JTAI,9054180,-0.89598,-0.94991,15.683,Technology,Software - Application,2,3,3,0,1,0
JUNS,18174042,0.0,,,Healthcare,Biotechnology,4,2,3,0,0,0
JWEL,4145616,-0.06634,-0.12782,9.514,Consumer Cyclical,Internet Retail,3,1,3,0,0,0
JVA,17982090,0.05668,0.06437,19.455,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
JUNE,196895696,-0.35384998,-0.12392,4.857,Industrials,Engineering & Construction,2,2,3,0,0,0
JXG,3425708,0.11828,0.109469995,29.626,Consumer Cyclical,Apparel Manufacturing,3,1,3,0,0,0
JYD,31837648,-0.11136,-0.39068002,,Industrials,Integrated Freight & Logistics,2,2,3,0,0,0
JZ,20016988,0.06052,-0.01158,11.494,Technology,Information Technology Services,2,2,3,0,0,0
JYNT,152305648,0.0044400003,-0.008450001,2.498,Healthcare,Medical Care Facilities,4,2,2,0,0,0
JZXN,54946884,0.0,-3.1619601,2.514,Consumer Cyclical,Auto & Truck Dealerships,3,2,2,0,0,0
KALA,22067208,0.0,-0.43745998,540.006,Healthcare,Biotechnology,4,2,3,0,0,0
KAVL,5609558,-1.87819,-0.33249,6.811,Consumer Defensive,Tobacco,3,2,3,0,0,0
KARO,1249942912,0.40053,0.17175,19.48,Technology,Software - Application,2,3,3,0,1,0
KALV,524002432,0.0,-0.58153,3.984,Healthcare,Biotechnology,4,2,2,0,0,0
KC,3004033280,0.057010002,-0.03135,107.299,Technology,Software - Application,2,3,3,0,1,0
KDLY,10281266,-1.18028,-0.87571996,30.514,Healthcare,Medical Care Facilities,4,2,3,0,0,0
KE,330751808,0.063379996,0.033150002,14.981,Industrials,Electrical Equipment & Parts,2,2,3,0,0,0
KGEI,243808048,0.72052,0.07251,18.004,Energy,Oil & Gas E&P,4,2,3,0,0,0
KDP,47147061248,0.26896998,0.040209997,75.609,Consumer Defensive,Beverages - Non-Alcoholic,3,2,3,0,0,0
KFFB,22804550,0.0,-0.00321,,Financial Services,Banks - Regional,3,2,3,0,0,0
KHC,34417659904,0.25021,0.03862,41.46,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
KINS,225734352,0.18854,0.04838,16.747,Financial Services,Insurance - Property & Casualty,3,2,3,0,0,0
KITT,28371632,0.0,-0.39937,,Industrials,Aerospace & Defense,2,2,3,0,0,0
KIRK,25716874,-0.0040599997,-0.02696,,Consumer Cyclical,Home Improvement Retail,3,1,3,0,0,0
KIDS,531143616,-0.051,-0.04046,22.816,Healthcare,Medical Devices,4,2,3,0,0,0
KLAC,87274864640,0.41891,0.17688999,169.411,Technology,Semiconductor Equipment & Materials,2,2,3,0,0,0
KLRS,136714544,0.0,-6.8104305,,Healthcare,Biotechnology,4,2,3,0,0,0
KLTO,4721355,0.0,-1.48929,20.311,Healthcare,Biotechnology,4,2,3,0,0,0
KLIC,1569466112,0.06856,0.01201,3.863,Technology,Semiconductor Equipment & Materials,2,2,2,0,0,0
